0,1,2
0.38350303395815377,0.3531654676500666,0.823536773341066
0.6162910531356819,0.3345976447242372,0.7439938373219365
0.12745567051468987,0.1931135011105755,0.6878368552237732
0.27523884707108875,0.03640790801145549,0.7100656422669396
0.021135972749984994,0.01610305114467042,0.7047195853663065
0.04528640485497716,0.15728043310708648,0.6778665370468149
0.010858028500995293,0.0031089381204897175,0.7212075029053078
0.6383236721178489,0.05174047995713985,0.7263080908263189
0.2072187376056319,0.0025599539161191382,0.7120727417505368
0.2587734733186412,0.293911836781113,0.659681539280957
0.29212420194070815,0.3249252366733232,0.7195286812326657
0.5449909956187046,0.004056955986931545,0.6291884375648997
0.4353125225971006,0.27044204464290955,0.6904231896465856
0.6954525811183515,0.36596365312739787,0.7851980469683983
0.4406139780003716,0.2216315750705213,0.6011799210850709
0.012183820681644905,0.3043492990245441,0.6373932752518052
0.4466978711934666,0.3070846614520124,0.6324231196322001
0.33181913427019816,0.005152441259111778,0.6862107634145838
0.4173529242737589,0.07419888503965913,0.6443244008301645
0.5297902891885183,0.012693095050458352,0.7015721976491887
0.6483965476580849,0.31187766294144936,0.7399568844942537
0.5291073366729205,0.24766614586791696,0.6565724691167596
0.5463114206289238,0.10563904894580456,0.6330001736876609
0.6162778040606721,0.15645164719702234,0.6889308937154619
0.4805239305278598,0.39703688837589557,0.7563336572820938
0.4595037444903006,0.00254250542299934,0.580318352579222
0.41220072393864193,0.4037637609406173,0.6954814552785468
0.4257779557397715,0.19352866400419566,0.6300369155385039
0.6279090727618322,0.2525302521049918,0.6735998442863081
0.018099538724863015,0.33581195783464585,0.7329150167377081
