0,1,2,3,4,5,6,7
115.8087774370337,120.01226174239721,122.77462049735162,79.93988741940005,74.6414218722489,56.22907829240356,25.3327461303321,18.75364681896076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.76183071137739,127.97069141651387,121.82119730156276,91.09563196028823,79.16039626351403,56.220152150404374,26.902517043274017,17.744719939096594
113.22935130501527,129.4132398479308,131.0364706933605,91.2165569086983,81.74150705804198,58.39870754088737,28.149572332685352,18.826927861447118
109.43882041572941,117.68117807808133,124.36870622544676,87.90358723853043,79.88234088642002,57.691183063824276,25.33943307631596,18.037567715935328
0.005416971519544245,0.009008311435754703,0.010480184894618919,0.008683704043201627,0.006338879005513261,0.007382372713092118,0.007382664188134956,0.005019547734360658
0.008437548092122547,0.009727917037751877,0.016870520269645004,0.014059770409902724,0.005149582545288915,0.010727783606564643,0.010065496287573486,0.012906768212177525
117.40400970923474,119.76389214741556,125.36236032922345,87.29096268860337,74.8195906588878,58.299070340244384,24.337763789330626,22.528634915189656
0.007313124251034721,0.020009842881576062,0.024659092277671425,0.018174280829080892,0.029749504983310332,0.02778979891981254,0.022453171805704327,0.018431766147145343
110.62329280245865,130.56346469477845,127.97138511907907,94.58065096343607,79.75317378390143,55.74821214763877,24.775472614543244,21.215840607490566
104.61392427174043,106.98121191908787,113.6713836529599,86.61971659385361,78.88606569177394,50.97860151843381,23.92907797432371,20.132078333010348
109.00999443219682,121.58874416968244,131.23098964001983,91.97729245825508,80.22710615059391,56.36231216878766,25.763711001656773,19.94295517385187
117.81973758783815,124.12771741185996,126.21961071917397,86.28872946909304,76.72949956232858,59.754052273060665,25.470675242622235,19.92252007349142
0.007223936947467601,0.005638483621110151,0.009124735011709033,0.004621842622986705,0.007779397445396719,0.005476098328059784,0.007532539193726958,0.0032876482937055276
0.039842910615166614,0.029683003206684447,0.03186754288818339,0.026012759210180002,0.033624759047270227,0.024207049398283796,0.05750259170154947,0.04563669586541482
114.91096091672088,132.83323402510484,0.1859619839427075,82.17770548729358,72.46775865835642,58.89109692871278,33.504145931880714,24.206381805761435
0.014382089845155759,0.013855531655234742,0.005560814859138374,0.007709010905834763,0.0156485756992528,0.0050528818432638185,0.011420653071624152,0.007501469090832018
112.03193950781456,124.24993753531766,126.06221334265956,93.69194933784904,70.77183462509818,57.47296014616263,25.49006818744659,19.35766442187007
111.22316651813745,120.62224295441939,121.2519195058729,96.27144821844342,80.96912124741868,60.31958415317903,25.431099288726408,19.62254400186607
110.46945140179584,121.62560565095018,119.12003643127117,91.99378552994406,80.4070427234699,54.317809255032024,26.560695275342557,19.49272899250401
110.85230506821948,123.93132853018632,124.33725202536276,93.74792921538041,84.55739730409422,60.75103183901136,27.970410324435566,17.958728078992007
0.012080549192078302,0.015216546353678095,0.016413927456719622,0.016345790496984352,0.020662698708339186,0.023060079678464674,0.018370077362313154,0.02608276031113631
115.89594117592074,123.95268542782406,125.15065189672123,90.65890910149989,81.04193568873197,57.606204311057446,26.595243681532935,18.441138619622
108.91030369557686,120.04052488827622,129.51968357337057,90.05627184667824,72.69724787998939,57.98961609869158,26.899218929916774,20.71013837299255
0.3656521448916675,0.29126867525898453,0.2921134235190671,1.0405907018518756,0.2772820561538437,0.36984237062169467,0.19060123010662405,0.5535196216405336
123.76952835233541,128.95624498297045,128.52283622068654,91.37972705207572,83.24857152635012,57.46235863029551,27.108591155849656,17.458743373124193
115.84099164143831,114.8999703174377,124.22662947743774,87.25006309385255,77.79385606532865,57.071089857854396,28.013296296740105,21.36097768918869
112.7847851436336,128.737254684637,125.7181198447334,91.42950874938337,78.90138398370344,62.20419153208889,26.99368682549007,16.64947640839929
109.88492314244229,121.2484948390173,122.28285443671817,95.49843713885738,75.55773307836331,58.764852660911316,25.077113356688162,19.22937736026912
109.86635865041038,121.77805768020211,0.07044650871231344,85.03029580665371,72.20553257227415,53.769073948856864,31.371888004928373,19.62338021465814
