0,1,2,3,4,5,6,7
5.69393927086737,3.795696850546197,4.16127675853013,3.725480584631177,3.225450878430232,3.014594049534783,1.4175223458974109,1.4829261423604472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.458804768834441,4.025875244407648,4.682164636984951,3.7955285221469284,3.1798474443177955,3.167478911290948,1.7000070882377605,1.5245716489458137
5.68090921132294,3.5931875564800206,4.767962580814171,4.010550051123176,3.306295223150716,3.0768096936588485,1.7730620391569694,1.7775270326560275
5.662151754270924,3.5781406470144312,4.36266442615802,3.6147784736723816,3.143655335040723,2.845794518527139,1.2096034381937248,0.6686148425881997
1.2783158915233084e-05,1.8449672459663314e-05,3.51852699939603e-05,3.4145730107234435e-05,3.5046716787802286e-05,2.446667014851701e-05,2.974505638348049e-05,1.061849818232407e-05
1.8885260157656215e-06,2.5727113398862477e-06,3.5847123004753243e-06,2.3805270196751295e-06,6.785296675723189e-07,1.3738964607411021e-06,2.9848670342587436e-06,2.3938824377673833e-06
5.997887720184615,3.6731355952770404,4.634954237685958,3.7776217038123265,3.437921336919116,3.2005069956086185,1.3046066708772928,1.757613018608159
1.3001358813850766e-05,1.4343845678730971e-05,3.9899401345367305e-05,3.268723051612805e-05,5.7458548130688514e-05,4.715540990214874e-05,5.6672228458283394e-05,2.290067180914156e-05
6.3399706251118495,3.816000935194151,4.5525971972100505,3.780402528394803,3.4096394841303432,3.286132330221301,1.5638823470023995,1.0122414212066981
5.794296265994713,3.6588889147711248,4.115997387496755,3.444489396498107,4.04387274674058,2.8969886588489007,1.9329141493538533,1.6625006934579651
5.783724154498296,4.0343131739906095,4.480503013331617,3.658866266645759,3.7083901109508473,3.2079508753146833,1.8385193032794607,1.6897888759582744
5.842703276720552,3.780820964536374,4.498966012666105,3.6227239549053536,3.38740814101426,3.15072306876521,1.8163517849488346,1.4040076681295117
4.392329683697134e-06,3.4556926374054748e-06,4.029799059248001e-06,3.7851324385791924e-06,5.937255598554572e-06,1.924545314808626e-06,4.874350990935945e-06,2.0837192752308976e-06
3.2276869425481784e-05,2.6298109814364824e-05,3.115576119803944e-05,1.9845920410289357e-05,3.2256587416295155e-05,2.0273330353981367e-05,3.474603566699338e-05,2.475645483271466e-05
6.960485062815441,4.276513117202138,0.0007963203998948542,4.964375285554586,4.089059941176942,3.7160359245428167,3.8179750291685437,3.394379566405381
1.1009705101290883e-05,9.530402101739794e-06,6.544645717822954e-06,6.719089280931214e-06,7.048885909422134e-06,4.129386745055561e-06,4.958434060776458e-06,3.5404952722625616e-06
5.902479635037517,3.795030598944238,4.60609586126147,3.7400688435814526,3.241915393651916,3.1337626392997207,1.8798184883812115,0.8284433016030874
6.179473353697602,3.712786714519151,4.400651632101262,3.644324311213136,3.4778507377231347,3.0479751395869674,1.3979745598910576,1.4720885416010696
6.49059093010314,3.9822214311074036,4.461835357158909,3.505546137629945,3.6376308165377513,3.2391081263023827,1.5182981037787397,1.3313865034840098
5.923233938470688,3.754994963849321,4.422261614974863,3.6943315507980095,3.4274698141475097,3.0546852142055374,1.782368289362594,1.7804848655653662
5.223650612614674e-05,7.51516426013796e-05,5.683470173508156e-05,3.9420058346093573e-05,5.223531170270811e-05,5.795912657521425e-05,5.928844459046214e-05,4.57505753129156e-05
6.139331279891331,3.6700707724438915,4.334547278441184,3.8291751240533305,3.3991263269146286,3.2167520862960957,1.9965603558368958,1.4323614431774225
5.876901935607486,3.8140144023474503,4.436679579431777,3.8034657189193277,3.2751109023829557,3.0303881941303272,1.6333527378122725,1.1825285689058933
0.000433085640601143,0.0008854910718583172,0.0009523812371417646,0.0010112327666656263,0.0010004602010364912,0.0013380472896505533,0.00043398726652624643,0.0011254193454294681
6.342351730571436,3.749110779315729,4.305970768047047,3.8099978416333635,3.2201717161805044,3.0094179837652124,1.6584848014919837,0.5763928092908511
6.225089811600734,3.677728946285173,4.329145080526288,3.623751136949553,3.4252782514799534,2.926952560477568,1.2966374042242634,1.2141654686301713
6.03491062307981,3.754015968201292,4.329725053835027,3.5513580996471625,3.364101838405448,3.0201620746198916,1.4969580873245176,1.2973344619285114
5.926698259599249,3.914456129975538,4.577334800942567,3.627433179640695,3.54874354740592,3.0068922697776634,1.5799578461654642,1.4819458012033437
6.056032498992583,3.840738905918262,5.344256768592931,3.4871084380767416,3.4045352059095357,2.8839675932268714,1.7100941843119537,1.1255573407347454
