0,1,2,3
1.1330846866331308,0.8872748488569132,2.643970202513714,0.7455376133384537
0.9611134984471823,0.8945376118468917,2.7179823959599174,0.5091255736982944
1.2236807093056754,0.684227649988198,2.3554715712398457,0.9672140784927126
1.1976450802395686,1.3189047476867886,3.0991943346422057,0.43110782417594984
1.5418517698832208,1.3168632689196518,3.0007485243763994,0.7678545825876844
1.050593409312777,0.9949293613238792,2.6920223763071296,0.8423252157543469
1.3686404692977079,1.7498046013723787,3.5100739023693803,0.849641638358873
1.161191488772324,1.048744525706234,2.8046152933498503,0.46403712815471004
0.9408663516072939,1.0892790426924703,3.6654189987058587,1.2638127999193283
1.4600880794830267,1.6945845384369445,3.0983137296156174,0.4314561213062842
0.6789541151486049,1.162399457375404,2.5052003221569317,0.34546617810408975
0.698106039434417,1.5442148243146254,2.813159250067799,0.5088701855716102
1.6686674957230438,1.1275829996950093,3.305414221874162,0.9160798510501552
0.7760280517090227,0.5977903490463594,2.0406458868786674,0.5145089314917134
1.0765724842766158,1.0391445517499236,3.6709270947696417,1.3378798192550105
0.9198946928869295,1.3095107945146145,3.412115619737285,0.7630716036388618
0.6627406367584294,0.659158187175161,2.2122248745603117,0.9925105931336108
0.8338108474285748,1.1459195943552871,2.4177703409519804,0.28375833706657705
0.663453307372527,0.5206960078826594,1.6927809496934294,0.5902454973765803
1.5690707494177834,1.1937516770309606,2.925578835667355,0.3375068539057138
1.2042167487756772,1.3010611494924025,2.7819438810243287,0.5684107044007886
0.5019677045360987,0.6545949123946414,2.3056222863753404,0.7413647166941953
0.8829882176460279,1.4327027700024402,2.817278833340146,0.7357942010608954
1.8196828365447095,1.1039289108207602,2.9847253945395416,1.1581865859463805
0.8788928402042249,1.1978975402105307,3.574915532267249,1.0264280873344658
