0,1,2,3
0.29918764829972416,0.30343822154872574,1.5666379585338774,0.36853795196072275
0.2739663869643769,0.32771595959676686,1.3821863378319028,0.28309323275781567
0.235494633232398,0.17231964979823408,1.067569585743846,0.2927316906123542
0.3509605410101509,0.23335557557197603,1.6723276577424073,0.2002322239324307
0.4393988101439881,0.29924808816241094,1.7122201865093003,0.3791925576090707
0.25496477933429484,0.26861451612917725,1.4221866242234857,0.29561100435479504
0.3372215839552239,0.37960613119309095,1.9647072926775038,0.4163851225095955
0.4704158236186494,0.35556345322426014,1.4741892460963135,0.23076047951946105
0.2997438705729232,0.22917560052137229,1.5405845378487628,0.5806815053155726
0.35721307350005643,0.33270039872966206,1.7239160363849255,0.17877520215849263
0.22296484591847013,0.24218396279051177,1.0542235058274831,0.18113463510837904
0.21276434862794014,0.2698685560142207,1.4764077641961106,0.26628944890674844
0.561251850800204,0.45387072350350177,2.0046181329831922,0.5009733843503495
0.24945494683826894,0.19715237950440914,1.129227695043079,0.2720333980605387
0.3366791403506415,0.4296863887349442,1.8022330038562653,0.6771056050531762
0.37002991544607644,0.27486780399221916,1.8941838599474972,0.4041543485285446
0.24474887074968174,0.16802994131116009,1.2418301989957194,0.3995552731151132
0.30958990676261466,0.3386299426603138,1.3457849391610612,0.14832462125826792
0.22156937118947245,0.16856808264056208,1.0673996486814916,0.3347971437032558
0.37490231390235207,0.29324102408806596,1.5049710370831386,0.13354758686296003
0.3264535190285003,0.3751791927679677,1.5066947704329166,0.20995875075008433
0.19778386482134327,0.21431885922583413,1.2566071647676487,0.3333226038404046
0.3486410988420045,0.3863162081181342,1.4998792537901906,0.30981569456767727
0.5191955938756087,0.3857533748031317,1.786349761954069,0.5822299954666109
0.26228768141588066,0.24321010972687618,1.9289280828876028,0.5806556108303577
