0,1,2,3,4,5,6,7
0.06563386755546527,0.11155934810046002,0.10000586909647644,0.10792565369902328,0.10117256265260836,0.04245833929743809,0.01167481694048414,0.008763774670480172
1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98
0.065972835167926,0.10861510131985629,0.10022788572831841,0.10426416173633911,0.0999706466977397,0.041883330614229254,0.011843019748213968,0.004907667344801302
0.0709558429514612,0.1133661075763064,0.09418436617502571,0.1110217434503045,0.10291705233945506,0.03983019422385554,0.011393442748996877,0.006679865126936082
0.06380461808926317,0.1125690200176572,0.09839162030657644,0.10648793466171552,0.09902400535165197,0.0430168719524494,0.0110259235377839,0.006117701880795922
1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98
1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98
0.06598257785215716,0.10858348487953415,0.10190100274800176,0.11503788752565,0.09896886674514256,0.04078347624252737,0.010205111191660787,0.006820707712633934
1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98
0.06657271680414342,0.11235042978388117,0.09991902929827454,0.1125307853048964,0.10083534279710901,0.04011081303156608,0.009337456166869222,0.0043547372037684995
0.08220246814947947,0.1427308692451508,0.11721608312186504,0.1323781565915936,1.2140766040284173e-14,0.053764720360785646,0.0167452064196596,0.011438944000400292
0.0684622231397703,0.1115726007878201,0.09641024997089061,0.11338630418630515,0.09907563559760725,0.042066645050063495,0.012164547487805145,0.007086548013396522
0.07033433629341819,0.11562136092622641,0.10040464663741565,0.10759762650626875,0.10415558565353993,0.042978264798406385,0.009826734817616613,0.0059750607459718155
1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98
1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98
0.07847883402921182,0.1323874601912901,1.1941786221922215e-14,0.13273023571254347,0.12363223437114737,0.051322866592326336,0.01893781312841068,0.011785530756344975
1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98
0.06567180626048867,0.1133036102049606,0.09901050697239262,0.1052847026744509,0.10254666182617116,0.04146967095227927,0.011287855895161021,0.005628377434553642
0.06770912198034061,0.11121923458961847,0.10118561157841376,0.11022351622775244,0.10035038504427474,0.0421390446638187,0.011373254034781734,0.006344344322181066
0.06742514822095222,0.11338708072491388,0.09917113182399588,0.10937864734661962,0.10414184951657722,0.0409388098684866,0.010931283450272944,0.00619447524209434
0.06824091589442541,0.11058680607771265,0.09807564147384515,0.11100100489951141,0.10262564910756358,0.043235166007656756,0.011626155421690992,0.008204350080678522
1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98,1.8609492034933553e-98
0.06605869180582706,0.11098197338479034,0.10020184141056274,0.11167972942847666,0.09888515253066127,0.04179510226471242,0.010243127650541896,0.008183741352465293
0.07004878999441343,0.11272666008802651,0.09824987766773585,0.10948855014494728,0.10372354877193354,0.042588575170532564,0.010166633030802395,0.004735230867032642
1.860948173559352e-98,1.860948173559352e-98,1.860948173559352e-98,1.860948173559352e-98,1.860948173559352e-98,1.860948173559352e-98,1.860948173559352e-98,1.860948173559352e-98
0.06430118417665846,0.10997720024764182,0.09839958755554966,0.106954255123161,0.10201620446650356,0.041135569716356346,0.010143723596065544,0.0037321374886880843
0.0687211221590489,0.11209398098307306,0.09648644512555418,0.11048988995220464,0.1016785649624313,0.04422364608818666,0.011250718397748397,0.004683707326550195
0.06704718957520565,0.11068708852441604,0.10076947597045582,0.11259928165098508,0.10150705601811603,0.04202656763076852,0.010569757953399518,0.0070243164761843915
0.07074411456796822,0.11409310904080022,0.09824753348817726,0.11002662257386565,0.10075729881865365,0.04222545130717642,0.011333888107260829,0.003708943070179571
0.07723324749502239,0.13508926883799247,3.4483734766219176e-16,0.13310289317237478,0.12449394033410745,0.04881364375731286,0.020997053616588924,0.010154282832992773
