0,1,2,3,4,5,6,7
2.4751948798659935,2.6460544668827986,2.6523317290167396,2.6484920369634577,2.638421642751073,2.3997335667680693,2.047106490862944,1.8854215862013388
3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
2.4403227584746685,2.6579038785573053,2.658819763394795,2.659995827492825,2.6523435517497425,2.408763629416373,2.087835406193343,1.862155786707497
2.4689526753340205,2.6747358679736433,2.6398807052714126,2.673777256404624,2.6380415444041017,2.4202214547515917,2.034309789036068,1.8600896869688384
2.3979576342109046,2.670477825116199,2.644795037868567,2.665623868442044,2.6367876526457863,2.4243698851386863,2.0591771538712145,1.794333743462952
3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
2.4236215140666415,2.6621703297622794,2.6566904392927975,2.6674178893025533,2.6349736682106752,2.399745587593511,2.0181877964338835,1.8348495506871996
3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
2.447645065907544,2.6586306956821444,2.6358079099580403,2.677913338946733,2.6440265838045596,2.3966034473442077,2.0161439177036184,1.8066026038312946
2.515701294032377,2.6889675401809128,2.677982526565675,2.708165726295759,1.627166799773697,2.4455964521807667,2.181242582631335,2.082170852509446
2.4066150958681933,2.6554773753848444,2.6560289790203306,2.674129848664183,2.6353073976178414,2.3930163119820715,2.03466974929903,1.808357699534643
2.4564022019692393,2.677974605272972,2.6454804960337306,2.67565891490329,2.626460994166634,2.4040805428407053,2.034725123756653,1.8450132908461936
3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
2.538935865972628,2.716816572212579,1.6266639544582007,2.73919713012815,2.6837814261363646,2.445840645276176,2.1707809981863533,2.115821869195422
3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
2.4592233264557537,2.6726645523369776,2.655373867054141,2.663058055622186,2.6467409306213163,2.409066550689931,2.0445151406392297,1.8159285414336106
2.4269424372817285,2.6739058158487645,2.6557131977653214,2.657929521361046,2.6376940668716933,2.39481279032794,2.026068538477148,1.8341390178662897
2.5466574327693783,2.6802514228168084,2.649395866694458,2.6665243522784348,2.6474058482946186,2.416849149362838,2.0821774910320383,1.8781041076755778
2.465038502858972,2.6483328120992056,2.638415059328338,2.661165965895755,2.6405724741336076,2.420567078690335,2.0794503016732966,1.874942410783878
3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
2.4162826426526736,2.6495963659130415,2.6339017909986957,2.6611189103135238,2.6239201270780343,2.3953596063283107,2.019791196897673,1.8407554715080474
2.444245082519486,2.6849576173846255,2.6295957891875306,2.674384284508206,2.6307829187676894,2.402736833606653,2.0736805943258467,1.8275618677957701
3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362
2.4397662626399486,2.68575281732393,2.6570846749481225,2.6633762190152486,2.6513156812024796,2.4401373328157074,2.057789227056459,1.795635821948894
2.4806396313585726,2.6787789436063125,2.640604879099781,2.664145414042927,2.6271927045104926,2.40913604625155,2.044534152607679,1.8256074095212051
2.5042817612719905,2.6649896873768792,2.6476145976476784,2.670409355512203,2.635021415571849,2.4261914918103518,2.0987049340964887,1.8146456486752955
2.4765424338847817,2.6757359796363924,2.6610204974841634,2.6624565622517617,2.630938784916511,2.4031745256826946,2.052064837178099,1.8159042767379232
2.5728591339213036,2.717593978442326,1.687631890402385,2.7463976334672604,2.7106133220123407,2.442995315817914,2.2110564795520506,2.0537533684947906
