0,1,2,3,4,5,6,7
7.001429128308939,5.141847969700619,4.41736878920007,3.443358959619789,2.8394006862552756,2.89078162466977,1.2377039031802106,1.6577816648912351
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.89538837393157,5.36733624700561,4.588454001524678,3.389881126208557,3.046896938788833,3.216079886288758,1.5666678114576316,1.2193750514325163
7.591533943119215,5.291332482477722,4.826042811287047,3.6756001402035583,3.0561006468132197,3.0615506542815,2.0073959349353214,1.2272630419677355
7.604478497238812,5.462034384431296,4.828454846082058,3.4743755633250664,3.160955965949183,3.130739503541995,1.4368679026173408,1.1975935257305923
1.5170160206944977e-05,2.096204785451844e-05,4.26369834263784e-05,3.890556372005286e-05,3.909327901071549e-05,2.605538246089349e-05,3.2321760450234356e-05,1.010831001995193e-05
1.7540372934771956e-06,2.4039701916067443e-06,3.5396436036490376e-06,2.3879191604590144e-06,6.76188120053309e-07,1.3433745442307452e-06,2.912781840096983e-06,2.3493691766113853e-06
7.11839799027693,5.028658304951005,4.552869674175597,3.324678121206512,2.925112855281069,2.8662169969607953,1.1604832598079295,1.4417841833331846
1.23715490509686e-05,1.3007718218019101e-05,3.697965377579347e-05,3.0148461532181854e-05,5.332778091993492e-05,4.424954984440839e-05,5.304271827168328e-05,2.1756299182638373e-05
7.287989990389589,5.36945295731395,4.629682129041271,3.4281779206090266,3.0023869221134536,3.0899866574789967,1.2211422841178787,1.141133410604827
7.054965876149213,5.636620917668778,4.996360132800806,3.3946249542474964,3.9471646615301252,3.0542107238670577,1.4832359871289218,1.4922093781111283
7.583586327039056,5.267044505638734,4.592334748098203,3.408563477762689,3.1090924115631813,2.9505363122520896,1.2568444642746288,1.3905818095343605
7.3308198454402005,5.024476497389629,4.7350031404059,3.306846910982005,3.0494671298899823,3.0051730646833215,1.5444868408645431,1.108301646993041
1.2887967838782439e-05,8.286946536610444e-06,1.1907523283288045e-05,9.742898172905704e-06,1.4329859361121863e-05,5.973634241136671e-06,1.1980868052465114e-05,5.504935427913908e-06
2.7252724415044077e-05,2.5703447837806486e-05,2.5432617057686634e-05,1.7020135233065604e-05,2.8050370196690577e-05,1.940191606174191e-05,2.9326127508751743e-05,2.0023961280867204e-05
8.50311735564455,5.7215270187786365,5.850790704950355,4.08244758835006,3.3604103574581576,3.536528786624211,2.279968446835071,1.9106539581119604
9.832856239455023e-06,7.107090599211204e-06,4.902014892492086e-06,5.581400401829121e-06,5.463109662574895e-06,3.1590817204654037e-06,3.778572764680533e-06,2.4869285736752983e-06
7.456848742747818,5.152059534413987,4.641218921864289,3.4262744751976926,2.9273786319198036,2.9133936053246927,1.5013111192270192,0.927620427020976
7.489162698388804,5.309141999667249,4.3946292025718465,3.2769409470708424,2.9520385320320606,2.969168902045862,1.1251024232093132,1.1666214715756893
7.345148999863103,5.404664501771122,4.239526575389511,3.242026478335573,2.873834618855298,2.983782663313016,1.1137572647369738,1.260875604101258
7.472886137388119,5.265290660957467,4.5758171955895985,3.3950246119277794,3.0561231792845422,2.800987236003336,1.3110907374490819,1.3334570601518827
3.9144889223523337e-05,5.3675092176108194e-05,4.5564906271976036e-05,2.4058956450346507e-05,3.504851664293361e-05,3.8613584547450874e-05,3.455095155455399e-05,2.58518516597104e-05
7.41525557438152,5.087440567353905,4.673718480627765,3.3426819753947274,2.908936616190234,3.061125479064231,1.8567645243020023,1.2190944949119693
7.592319131130733,5.505687792118823,4.704732168314967,3.7035786494044936,3.039748604984554,3.1917498109639633,1.306657289271574,1.1830782416392474
0.0004008468341037899,0.000884737712267121,0.000878064943310541,0.0009459241854653495,0.0009433033389402021,0.0012974714107222387,0.00041628729963714734,0.0010851336875848088
7.449148138227996,5.363013400444029,4.399714929383616,3.3061365105252882,2.979875483421986,3.0083120071794665,1.7600880522216655,0.6610781404926684
7.434247628181256,5.272820180715868,4.429919192538173,3.3771806893775436,2.8956444276266624,2.9222076794568195,1.4073193724411144,1.1763324968063424
7.52386330947841,5.156400039801277,4.463416965015991,3.301369413529222,2.9186844192412593,2.965505377072877,1.2062299723555379,1.386717502871915
7.3059350586879095,5.380369507401959,4.602419332929588,3.288696461707772,2.930072444521493,2.9092357678833713,1.2632990488847813,1.2271121278095907
9.75828628626071,7.677925991051069,0.0003507355596807775,5.654317621502973,6.473074886047827,4.750365739444583,5.639194954915673,4.178870007213916
